"Project","MethodIndex","Method","Count","Tests"
"biojava","1","org.biojava.nbio.structure.align.ce.CECalculator.dpAlign(int,int,double,double,boolean,boolean)","7072","org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testUnpermuted [biojava-integrationtest],org.biojava.nbio.structure.symmetry.internal.TestCeSymm.testEasyCases [biojava-structure],org.biojava.nbio.structure.align.ce.CeCPMainTest.testCECP1 [biojava-structure],org.biojava.nbio.structure.cluster.TestSubunitCluster.testMergeStructure [biojava-structure],org.biojava.nbio.structure.test.cluster.TestSubunitClustererExamples.testInternalSymmetry [biojava-integrationtest],org.biojava.nbio.structure.test.align.FlipAFPChainTest.testFlipping [biojava-integrationtest],org.biojava.nbio.structure.cluster.TestSubunitCluster.testDivideInternally [biojava-structure],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testDifferent [biojava-integrationtest],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testPermuteOptAln [biojava-integrationtest],org.biojava.nbio.structure.test.cluster.TestSubunitClustererExamples.testPseudostoichiometry [biojava-integrationtest],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testPermuteOptAlnUnpermuted [biojava-integrationtest],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testOptimalAlignmentConsistency [biojava-integrationtest],org.biojava.nbio.structure.test.align.AlignmentToolsTest.testIsSequential [biojava-integrationtest],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testHomoEquivalent [biojava-integrationtest],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testIdentity [biojava-integrationtest],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testPartialComplete [biojava-integrationtest],org.biojava.nbio.structure.test.align.FlipAFPChainTest.testFlippingMultiBlock [biojava-integrationtest],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testInternalSymmetry [biojava-integrationtest],org.biojava.nbio.structure.test.align.AlignmentToolsTest.testGetSymmetryOrderWithCECP [biojava-integrationtest],org.biojava.nbio.structure.test.align.fatcat.FlipAFPChainTest.testFlipping [biojava-integrationtest],org.biojava.nbio.structure.symmetry.internal.TestCeSymm.testShort [biojava-structure],org.biojava.nbio.structure.align.TestAlignmentConsistency.testDuplicateIndices [biojava-structure],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testHelicalLocal [biojava-integrationtest],org.biojava.nbio.structure.test.TestSECalignment.testOldSecOutput [biojava-integrationtest],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testHeteroEquivalent [biojava-integrationtest],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testPseudosymmetry [biojava-integrationtest]"
"biojava","2","org.biojava.nbio.structure.io.cif.CifStructureConsumerImpl.consumeAtomSite(AtomSite)","3713","org.biojava.nbio.structure.test.io.TestNcsOpsParsing.test1smt [biojava-integrationtest],org.biojava.nbio.structure.align.util.AtomCacheTest.testGetStructureForChainlessDomains [biojava-structure],org.biojava.nbio.structure.test.contact.TestInterfaceFinder.testGetAllInterfaces [biojava-integrationtest],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testDihedral [biojava-integrationtest],org.biojava.nbio.structure.io.TestDifficultMmCIFFiles.test2KSA [biojava-structure],org.biojava.nbio.structure.io.TestHardBioUnits.test4A1Immcif [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileSupplierIntegrationTest.test6ELW [biojava-integrationtest],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentWriter.testAlignedResidues1 [biojava-structure],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test1AUY [biojava-integrationtest],org.biojava.nbio.structure.io.mmcif.TestParseInternalChainId.test2I13 [biojava-structure],org.biojava.nbio.structure.TestAtomCache.testFetchCurrent1HHB [biojava-structure],org.biojava.nbio.structure.test.cluster.TestSubunitClustererExamples.testPseudostoichiometry [biojava-integrationtest],org.biojava.nbio.structure.geometry.TestUnitQuaternions.testRelativeOrientation [biojava-structure],org.biojava.nbio.structure.TestChargeAdder.testBasic [biojava-structure],org.biojava.nbio.structure.TestBond.test1BDX [biojava-structure],org.biojava.nbio.structure.TestAltLocs.testAltLocParsing [biojava-structure],org.biojava.nbio.structure.align.util.AtomCacheTest.testGetStructureForDomain2 [biojava-structure],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testIdentity [biojava-integrationtest],org.biojava.nbio.structure.test.align.FlipAFPChainTest.testFlippingMultiBlock [biojava-integrationtest],org.biojava.nbio.structure.align.ce.TestSmallAlignment.test1a4w [biojava-structure],org.biojava.nbio.structure.contact.TestContactCalc.testIntraChainContactsVsDistMatrix2TRX [biojava-structure],org.biojava.nbio.structure.AtomPositionMapTest.testChains [biojava-structure],org.biojava.nbio.structure.io.TestParseMmCIFFeatures.testSSBondAltLocs [biojava-structure],org.biojava.nbio.structure.test.io.LoadOldXMLfileTest.testLoadOldXMLFile2 [biojava-integrationtest],org.biojava.nbio.structure.TestExperimentalTechniques.test4CSO [biojava-structure],org.biojava.nbio.structure.test.io.TestNcsOpsParsing.test1auy [biojava-integrationtest],org.biojava.nbio.structure.io.TestQuaternaryStructureProviders.test5LDH [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestEntityNameAndType.testEntityId [biojava-structure],org.biojava.nbio.structure.ResidueRangeTest.testIterator [biojava-structure],org.biojava.nbio.structure.io.TestDifficultMmCIFFiles.testResidueNumbers [biojava-structure],org.biojava.nbio.structure.io.TestQuaternaryStructureProviders.test1EI7 [biojava-structure],org.biojava.nbio.structure.TestAltLocs.test2W72 [biojava-structure],org.biojava.nbio.structure.test.align.AlignmentToolsTest.testUpdateSuperposition [biojava-integrationtest],org.biojava.nbio.structure.TestCloning.testAsymUnitCloning [biojava-structure],org.biojava.nbio.structure.asa.TestAsaCalc.testAsa3PIU [biojava-structure],org.biojava.nbio.structure.io.TestNonDepositedFiles.testStructureWithBranchedEntities [biojava-structure],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentWriter.testFASTA1 [biojava-structure],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testHelicalLocal [biojava-integrationtest],org.biojava.nbio.structure.TestURLIdentifier.testFileIdentifiers [biojava-structure],org.biojava.nbio.structure.io.TestParseMmCIFLigands.testLigandConnections [biojava-structure],org.biojava.nbio.structure.symmetry.internal.TestCeSymm.testEasyCases [biojava-structure],org.biojava.nbio.structure.test.io.TestBioassemblies.test1E17 [biojava-integrationtest],org.biojava.nbio.structure.TestParsingCalcium.testCAreturnsCalpha [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileSupplierIntegrationTest.test1SMT [biojava-integrationtest],org.biojava.nbio.structure.TestCloning.testBondCloning [biojava-structure],org.biojava.nbio.protmod.structure.ProteinModificationParserTest.testCookBookTestCases [biojava-modfinder],org.biojava.nbio.structure.test.io.TestBioassemblies.test4TTX [biojava-integrationtest],org.biojava.nbio.structure.test.StructureToolsTest.testGetRepresentativeAtomsDna [biojava-integrationtest],org.biojava.nbio.structure.test.io.TestCrystallographicMetadata.test1smt [biojava-integrationtest],org.biojava.nbio.structure.test.StructureToolsTest.testRevisedConvention [biojava-integrationtest],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testNMR [biojava-integrationtest],org.biojava.nbio.structure.secstruc.TestDSSPParser.testDSSPParser [biojava-structure],org.biojava.nbio.structure.TestNucleotides.test1OFX [biojava-structure],org.biojava.nbio.structure.io.FastaAFPChainConverterTest.testCpAsymmetric [biojava-structure],org.biojava.nbio.structure.io.TestMMcifOrganismParsing.test4hhb [biojava-structure],org.biojava.nbio.structure.test.ecod.EcodInstallationTest.testGetStructure [biojava-integrationtest],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testPartialComplete [biojava-integrationtest],org.biojava.nbio.structure.io.TestTitleParsing.test2W6E [biojava-structure],org.biojava.nbio.structure.io.TestParseMmCIFFeatures.testSSBond [biojava-structure],org.biojava.nbio.structure.TestBond.testPeptideBonds [biojava-structure],org.biojava.nbio.structure.test.Test1a4w.testChemComps [biojava-integrationtest],org.biojava.nbio.structure.test.align.AlignmentToolsTest.testGetSymmetryOrderWithCECP [biojava-integrationtest],org.biojava.nbio.structure.TestExperimentalTechniques.test2B6O [biojava-structure],org.biojava.nbio.structure.align.util.AtomCacheTest.testSeqRes [biojava-structure],org.biojava.nbio.structure.TestAltLocs.test3U7Tmmcif [biojava-structure],org.biojava.nbio.structure.asa.TestAsaCalc.testPerformance [biojava-structure],org.biojava.nbio.structure.secstruc.TestSecStrucCalc.testMultiModelPred [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestParseMmcifHeader.testDatesV4 [biojava-structure],org.biojava.nbio.structure.test.scop.ScopTest.testLocalScop [biojava-integrationtest],org.biojava.nbio.structure.TestBond.test1APJ [biojava-structure],org.biojava.nbio.structure.io.mmtf.TestBondFinding.testInterGroupBonds [biojava-structure],org.biojava.nbio.structure.ResidueRangeTest.testLengths [biojava-structure],org.biojava.nbio.structure.TestCloning.test3piuCloning [biojava-structure],org.biojava.nbio.structure.TestAtomCache.testGetScopDomain [biojava-structure],org.biojava.nbio.structure.io.TestParseMmCIFFeatures.testSites [biojava-structure],org.biojava.nbio.structure.io.TestDifficultMmCIFFiles.test1GQO [biojava-structure],org.biojava.nbio.structure.Test4hhb.test4hhbPDBFile [biojava-structure],org.biojava.nbio.structure.io.StructureSequenceMatcherTest.testMatchSequenceToStructure [biojava-structure],org.biojava.nbio.structure.TestExperimentalTechniques.test3ZPK [biojava-structure],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testDifferent [biojava-integrationtest],org.biojava.nbio.structure.TestCloning.test1a4wCloning [biojava-structure],org.biojava.nbio.structure.basepairs.TestBasePairParameters.testBasePair [biojava-structure],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testPermuteOptAlnUnpermuted [biojava-integrationtest],org.biojava.nbio.structure.xtal.TestCrystalInfo.test1B8G [biojava-structure],org.biojava.nbio.structure.io.TestDifficultMmCIFFiles.test2KLI [biojava-structure],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testHomoEquivalent [biojava-integrationtest],org.biojava.nbio.structure.io.mmcif.TestMmcifV5Changes.testRevisionDate [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileSupplierIntegrationTest.test1A2C [biojava-integrationtest],org.biojava.nbio.structure.io.TestQuaternaryStructureProviders.test1A29 [biojava-structure],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testSymDetectionWithClusteringByEntityId [biojava-integrationtest],org.biojava.nbio.structure.io.TestDifficultMmCIFFiles.test2BI6 [biojava-structure],org.biojava.nbio.structure.io.TestParseMmCIFLigands.testMultipleConformations [biojava-structure],org.biojava.nbio.structure.test.StructureToolsTest.testCAmmCIF [biojava-integrationtest],org.biojava.nbio.protmod.structure.ProteinModificationParserTest.testParser [biojava-modfinder],org.biojava.nbio.structure.io.TestParseOnAsymId.test4cup [biojava-structure],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test2MFZ [biojava-integrationtest],org.biojava.nbio.structure.contact.TestContactCalc.testIntraChainContacts [biojava-structure],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testPseudosymmetry [biojava-integrationtest],org.biojava.nbio.structure.TestBond.testHeavyAtomBondMissing [biojava-structure],org.biojava.nbio.structure.io.cif.CifFileConsumerImplTest.testPhenixCifFile [biojava-structure],org.biojava.nbio.structure.io.cif.CifFileConsumerImplTest.testWaterOnlyChainCif [biojava-structure],org.biojava.nbio.structure.align.util.AtomCacheTest.testGetStructureForDomain3 [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileConsumerIntegrationTest.testLoad [biojava-integrationtest],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test1A37 [biojava-integrationtest],org.biojava.nbio.structure.secstruc.TestSecStrucCalc.testSecStrucPred [biojava-structure],org.biojava.nbio.structure.io.cif.CifFileConsumerImplTest.testDatesV5 [biojava-structure],org.biojava.nbio.structure.geometry.TestUnitQuaternions.testOrientationMetricIncrement [biojava-structure],org.biojava.nbio.structure.ResidueRangeTest.testMultiIterator [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileConsumerIntegrationTest.testLoadBinary [biojava-integrationtest],org.biojava.nbio.structure.TestChargeAdder.testQuestionMark [biojava-structure],org.biojava.nbio.structure.TestDNAAlignment.test1 [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileSupplierIntegrationTest.test4HHB [biojava-integrationtest],org.biojava.nbio.structure.test.io.TestBioassemblies.test1M4X [biojava-integrationtest],org.biojava.nbio.structure.ResidueRangeTest.testParseAndEqualWithLengths [biojava-structure],org.biojava.nbio.structure.geometry.TestUnitQuaternions.testOrientation [biojava-structure],org.biojava.nbio.structure.io.TestQuaternaryStructureProviders.test3NTU [biojava-structure],org.biojava.nbio.structure.io.TestMMCIFWriting.test1SMT [biojava-structure],org.biojava.nbio.structure.io.cif.CifFileConsumerImplTest.testDatesV4 [biojava-structure],org.biojava.nbio.structure.test.align.fatcat.TestFlexibleRotationMatrices.testFlexibleRotationMatrices [biojava-integrationtest],org.biojava.nbio.structure.TestCloning.testBiounitEntitiesMultimodel [biojava-structure],org.biojava.nbio.structure.TestBond.testIntraResidueBonds [biojava-structure],org.biojava.nbio.protmod.structure.ModifiedCompoundSerializationTest.test1UIS [biojava-modfinder],org.biojava.nbio.structure.TestBioAssemblyIdentifier.test [biojava-structure],org.biojava.nbio.structure.TestNucleotides.test3T5N [biojava-structure],org.biojava.nbio.structure.test.TestSECalignment.testOldSecOutput [biojava-integrationtest],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test1B8G [biojava-integrationtest],org.biojava.nbio.structure.test.io.TestStructWithMultiparentChemComp.test4Q7U [biojava-integrationtest],org.biojava.nbio.structure.test.Test1a4w.test1a4wPDBFile [biojava-integrationtest],org.biojava.nbio.structure.io.TestMMcifOrganismParsing.test3ZD6 [biojava-structure],org.biojava.nbio.structure.xtal.TestInterfaceClustering.test3DDO [biojava-structure],org.biojava.nbio.structure.test.io.TestMMCIFWriting.testBiounitWriting1STP [biojava-integrationtest],org.biojava.nbio.structure.TestAtomCache.testAtomCacheNameParsing [biojava-structure],org.biojava.nbio.structure.io.TestParseMmCIFFeatures.testSites1a4w [biojava-structure],org.biojava.nbio.structure.io.TestHeaderOnly.testAlignSeqres [biojava-structure],org.biojava.nbio.structure.xtal.TestCrystalInfo.test4M7P [biojava-structure],org.biojava.nbio.structure.TestCloning.testBioUnitCloning [biojava-structure],org.biojava.nbio.structure.test.geometry.TestProteinSuperposition.testSuperpositionSVD [biojava-integrationtest],org.biojava.nbio.structure.align.util.AtomCacheTest.testGetStructureForDomain1 [biojava-structure],org.biojava.nbio.structure.TestBond.testStructConnModels [biojava-structure],org.biojava.nbio.structure.io.TestMMcifOrganismParsing.test1STP [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestParseMmcifHeader.testDatesV5 [biojava-structure],org.biojava.nbio.structure.io.cif.CifFileConsumerImplTest.testNewLigandChain [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestMmcifV5Changes.testDepositionDate [biojava-structure],org.biojava.nbio.structure.test.align.TestSimilarityCalc.testSimilarityDisplay [biojava-integrationtest],org.biojava.nbio.structure.test.io.TestIdentifiersInStructure.testCifIdentifiers [biojava-integrationtest],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentWriter.testFASTA2 [biojava-structure],org.biojava.nbio.structure.test.Test1o2f.test1a4wPDBFile [biojava-integrationtest],org.biojava.nbio.structure.TestBond.testAltLocBondMissing [biojava-structure],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentWriter.testAlignedResidues2 [biojava-structure],org.biojava.nbio.structure.test.align.fatcat.AFPChainSerialisationTest.testSerialization1a21_1hwg [biojava-integrationtest],org.biojava.nbio.structure.redmine.Test1DARSeqAlign.test1DAR [biojava-structure],org.biojava.nbio.structure.contact.TestContactCalc.testInterChainContactsVsDistMatrix2TRX [biojava-structure],org.biojava.nbio.structure.io.StructureSequenceMatcherTest.testRemoveGaps1 [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestChemCompProvider.testNormalStructure [biojava-structure],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testUnpermuted [biojava-integrationtest],org.biojava.nbio.structure.ResidueRangeTest.testPartialRangeLength [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestMmcifV5Changes.testReleaseDate [biojava-structure],org.biojava.nbio.structure.test.io.TestCrystallographicMetadata.test4hhb [biojava-integrationtest],org.biojava.nbio.structure.align.ce.CeCPMainTest.testCECP1 [biojava-structure],org.biojava.nbio.structure.cluster.TestSubunitCluster.testMergeStructure [biojava-structure],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test2H2Z [biojava-integrationtest],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test4MF8 [biojava-integrationtest],org.biojava.nbio.structure.TestExperimentalTechniques.test6F2Q [biojava-structure],org.biojava.nbio.structure.TestParsingCalcium.testCalciumParsing [biojava-structure],org.biojava.nbio.structure.TestBond.testLigandBonds [biojava-structure],org.biojava.nbio.structure.xtal.TestCrystalInfo.test2MBQ [biojava-structure],org.biojava.nbio.protmod.structure.ModifiedCompoundSerializationTest.testMulti [biojava-modfinder],org.biojava.nbio.structure.test.io.TestNcsOpsParsing.test1a37 [biojava-integrationtest],org.biojava.nbio.structure.test.align.seq.TestSmithWaterman3Daligner.testMaxRMSD [biojava-integrationtest],org.biojava.nbio.structure.cluster.TestSubunitExtractor.testBioAssembly [biojava-structure],org.biojava.nbio.structure.AtomPositionMapTest.testEasy [biojava-structure],org.biojava.nbio.structure.test.StructureToolsTest.testGetAtomsConsistency [biojava-integrationtest],org.biojava.nbio.structure.cluster.TestSubunitExtractor.testHistone [biojava-structure],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testOptimalAlignmentConsistency [biojava-integrationtest],org.biojava.nbio.structure.test.io.TestMMCIFWriting.testStructWriting1STP [biojava-integrationtest],org.biojava.nbio.structure.TestAltLocs.test1U7F [biojava-structure],org.biojava.nbio.structure.xtal.TestInterfaceClustering.test1AUY [biojava-structure],org.biojava.nbio.structure.test.align.fatcat.AFPChainSerialisationTest.testMulti [biojava-integrationtest],org.biojava.nbio.structure.test.io.cif.CifFileSupplierIntegrationTest.test3CDL [biojava-integrationtest],org.biojava.nbio.structure.test.geometry.TestProteinSuperposition.testSuperpositionQCP [biojava-integrationtest],org.biojava.nbio.structure.TestBond.testSSBonds [biojava-structure],org.biojava.nbio.structure.test.PDBFileParserTest.test4hhbAcceptedAtomNames [biojava-integrationtest],org.biojava.nbio.structure.io.TestURLBasedFileParsing.testMMcifURL [biojava-structure],org.biojava.nbio.structure.io.TestNonDepositedFiles.testPhenixCifFile [biojava-structure],org.biojava.nbio.structure.test.xtal.TestCrystalBuilder.test1NMR [biojava-integrationtest],org.biojava.nbio.structure.test.align.qsalign.TestQsAlignExamples.testHeteroEquivalent [biojava-integrationtest],org.biojava.nbio.structure.contact.TestContactCalc.testInterChainContacts3HBX [biojava-structure],org.biojava.nbio.structure.test.cluster.TestSubunitClustererExamples.testPTMs [biojava-integrationtest],org.biojava.nbio.structure.test.StructureToolsTest.testGetRepresentativeAtomsProtein [biojava-integrationtest],org.biojava.nbio.structure.io.TestMMCIFWriting.test1A2C [biojava-structure],org.biojava.nbio.structure.cluster.TestSubunitCluster.testDivideInternally [biojava-structure],org.biojava.nbio.structure.io.mmtf.TestMmtfRoundTrip.testStructWithBranchedEntitiesRoundTrip [biojava-structure],org.biojava.nbio.structure.TestBond.testDisulfideBonds [biojava-structure],org.biojava.nbio.structure.io.TestDifficultMmCIFFiles.test4letterChains [biojava-structure],org.biojava.nbio.structure.TestAtomIterator.test5frf [biojava-structure],org.biojava.nbio.structure.io.mmcif.TestParseMmcifHeader.testRfactors [biojava-structure],org.biojava.nbio.structure.test.io.cif.CifFileSupplierIntegrationTest.test2N3J [biojava-integrationtest],org.biojava.nbio.structure.test.io.LoadOldXMLfileTest.testLoadOldXMLFile1 [biojava-integrationtest],org.biojava.nbio.structure.TestBond.testNucleotideBonds [biojava-structure],org.biojava.nbio.structure.test.align.ce.OptimalCECPMainTest.testPermuteOptAln [biojava-integrationtest],org.biojava.nbio.structure.contact.TestContactCalc.testIntraChainContactsVsDistMatrix1SU4 [biojava-structure],org.biojava.nbio.structure.xtal.TestCrystalInfo.test1NMR [biojava-structure],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentXMLParser.testRecovery2 [biojava-structure],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testPseudoIdentity95 [biojava-integrationtest],org.biojava.nbio.structure.TestStructureCrossReferences.testCrossReferencesMmCifAlignSeqRes [biojava-structure],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentXMLParser.testRecovery1 [biojava-structure],org.biojava.nbio.structure.test.align.fatcat.FlipAFPChainTest.testFlipping [biojava-integrationtest],org.biojava.nbio.structure.TestAltLocs.test3PIUmmcif [biojava-structure],org.biojava.nbio.structure.TestAltLocs.test1AAC [biojava-structure],org.biojava.nbio.structure.TestStructureCrossReferences.testCrossReferencesMmCif [biojava-structure],org.biojava.nbio.structure.test.io.TestBioassemblies.test4OPJ [biojava-integrationtest],org.biojava.nbio.structure.AtomPositionMapTest.testInsertionCodes [biojava-structure],org.biojava.nbio.structure.TestAltLocs.testAllAltLocsSameAtomsMainGroup [biojava-structure],org.biojava.nbio.structure.test.cluster.TestSubunitClustererExamples.testInternalSymmetry [biojava-integrationtest],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentWriter.testFatCat2 [biojava-structure],org.biojava.nbio.structure.test.align.FlipAFPChainTest.testFlipping [biojava-integrationtest],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testHelical [biojava-integrationtest],org.biojava.nbio.structure.io.TestQuaternaryStructureProviders.test1STP [biojava-structure],org.biojava.nbio.structure.io.mmtf.TestMmtfStructureReader.compareMmcif [biojava-structure],org.biojava.nbio.structure.io.FastaAFPChainConverterTest.testFromFasta [biojava-structure],org.biojava.nbio.structure.io.FastaAFPChainConverterTest.testCpSymmetric1 [biojava-structure],org.biojava.nbio.structure.io.cif.CifFileSupplierImplTest.shouldReadRawPdbOutputtingCifWithEntity [biojava-structure],org.biojava.nbio.structure.AtomPositionMapTest.testLengths [biojava-structure],org.biojava.nbio.structure.align.multiple.util.TestMultipleAlignmentWriter.testFatCat1 [biojava-structure],org.biojava.nbio.structure.test.align.AlignmentToolsTest.testIsSequential [biojava-integrationtest],org.biojava.nbio.structure.cluster.TestSubunitExtractor.testCollagen [biojava-structure],org.biojava.nbio.protmod.structure.ModifiedCompoundSerializationTest.test1a4w [biojava-modfinder],org.biojava.nbio.protmod.structure.ModifiedCompoundSerializationTest.test1CDG [biojava-modfinder],org.biojava.nbio.structure.io.FastaAFPChainConverterTest.testBug1 [biojava-structure],org.biojava.nbio.structure.test.symmetry.TestQuatSymmetryDetectorExamples.testInternalSymmetry [biojava-integrationtest],org.biojava.nbio.structure.io.StructureSequenceMatcherTest.testSubstructureMatchingProteinSequence [biojava-structure],org.biojava.nbio.structure.io.TestQuaternaryStructureProviders.test3FAD [biojava-structure],org.biojava.nbio.structure.asa.TestAsaCalc.testNeighborIndicesFinding [biojava-structure],org.biojava.nbio.structure.io.TestNonDepositedFiles.testNewLigandChain [biojava-structure],org.biojava.nbio.structure.test.io.StructureIOTest.testStructureIO [biojava-integrationtest],org.biojava.nbio.structure.io.TestHardBioUnits.test4A1I [biojava-structure],org.biojava.nbio.structure.test.io.TestSeqResParsing.test11GS [biojava-integrationtest],org.biojava.nbio.structure.io.TestMMCIFWriting.test2N3J [biojava-structure],org.biojava.nbio.structure.io.mmtf.TestMmtfUtils.microHeterogenity [biojava-structure],org.biojava.nbio.structure.TestBond.testDeuterated [biojava-structure],org.biojava.nbio.structure.TestBond.testHydrogenToProteinBondMissing [biojava-structure]"
